artist,artist_followers,artist_popularity,duration_ms,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,lyric_total_word_count,lyric_unique_word_count,popularity,release_date,release_year,song_id,song_name,track,win/loss
AJR,543177,76,212689,0.0364,https://api.spotify.com/v1/audio-analysis/0j7pdNXDzEVQST5Zcoh5xo,0.454,212689.0,0.66,0j7pdNXDzEVQST5Zcoh5xo,0.0,0.0,0.181,-4.357,1.0,0.168,184.353,4.0,https://api.spotify.com/v1/tracks/0j7pdNXDzEVQST5Zcoh5xo,audio_features,spotify:track:0j7pdNXDzEVQST5Zcoh5xo,0.568,386,133,73,2018-09-21,2018,0j7pdNXDzEVQST5Zcoh5xo,Burn,Burn the House Down,0
Petey Pablo,184465,59,235186,0.0744,https://api.spotify.com/v1/audio-analysis/4MeDnO5yA2Zi6IMlVApRci,0.756,235187.0,0.691,4MeDnO5yA2Zi6IMlVApRci,0.0,2.0,0.364,-3.718,1.0,0.178,104.999,4.0,https://api.spotify.com/v1/tracks/4MeDnO5yA2Zi6IMlVApRci,audio_features,spotify:track:4MeDnO5yA2Zi6IMlVApRci,0.632,926,283,62,2004,2004,4MeDnO5yA2Zi6IMlVApRci,Freek-A-Leek,Freek-A-Leek,0
Beyoncé,16503001,87,208573,0.237,https://api.spotify.com/v1/audio-analysis/0YGQ3hZcRLC5YX7o0hdmHg,0.588,208573.0,0.461,0YGQ3hZcRLC5YX7o0hdmHg,1.54e-05,6.0,0.0913,-8.686,0.0,0.161,200.053,4.0,https://api.spotify.com/v1/tracks/0YGQ3hZcRLC5YX7o0hdmHg,audio_features,spotify:track:0YGQ3hZcRLC5YX7o0hdmHg,0.659,427,94,59,2003-06-24,2003,0YGQ3hZcRLC5YX7o0hdmHg,Naughty Girl,Naughty Girl,0
3 Doors Down,1886224,73,238560,0.0537,https://api.spotify.com/v1/audio-analysis/3NLrRZoMF0Lx6zTlYqeIo4,0.536,238560.0,0.55,3NLrRZoMF0Lx6zTlYqeIo4,0.0,10.0,0.134,-6.733,0.0,0.0248,144.018,4.0,https://api.spotify.com/v1/tracks/3NLrRZoMF0Lx6zTlYqeIo4,audio_features,spotify:track:3NLrRZoMF0Lx6zTlYqeIo4,0.234,320,107,73,2002-01-01,2002,3NLrRZoMF0Lx6zTlYqeIo4,Here Without You,Here Without You,0
Evanescence,2028279,73,262533,0.862,https://api.spotify.com/v1/audio-analysis/4UzVcXufOhGUwF56HT7b8M,0.186,262533.0,0.29,4UzVcXufOhGUwF56HT7b8M,0.0,9.0,0.13,-9.008,1.0,0.0333,68.992,4.0,https://api.spotify.com/v1/tracks/4UzVcXufOhGUwF56HT7b8M,audio_features,spotify:track:4UzVcXufOhGUwF56HT7b8M,0.0776,292,105,73,2003-01-01,2003,4UzVcXufOhGUwF56HT7b8M,My Immortal,My Immortal,0
Twista,413963,67,233360,0.182,https://api.spotify.com/v1/audio-analysis/2tOZtdbkAMQASWokLvSlzj,0.828,233360.0,0.792,2tOZtdbkAMQASWokLvSlzj,0.0,10.0,0.281,-5.435,0.0,0.179,134.199,4.0,https://api.spotify.com/v1/tracks/2tOZtdbkAMQASWokLvSlzj,audio_features,spotify:track:2tOZtdbkAMQASWokLvSlzj,0.777,984,303,65,2004-01-27,2004,2tOZtdbkAMQASWokLvSlzj,Overnight Celebrity,Overnight Celebrity,0
J-Kwon,83932,57,243026,0.0484,https://api.spotify.com/v1/audio-analysis/2lVDc57IMK6nypg2iuEWVR,0.925,243027.0,0.748,2lVDc57IMK6nypg2iuEWVR,0.0,11.0,0.101,-5.572,0.0,0.278,92.978,4.0,https://api.spotify.com/v1/tracks/2lVDc57IMK6nypg2iuEWVR,audio_features,spotify:track:2lVDc57IMK6nypg2iuEWVR,0.615,529,234,63,2004-01-25,2004,2lVDc57IMK6nypg2iuEWVR,Tipsy,Tipsy - Radio Mix,0
Aerosmith,5522489,78,265773,0.417,https://api.spotify.com/v1/audio-analysis/6gQUbFwwdYXlKdmqRoWKJe,0.537,265773.0,0.978,6gQUbFwwdYXlKdmqRoWKJe,1.56e-05,4.0,0.0374,-2.921,0.0,0.0442,126.343,4.0,https://api.spotify.com/v1/tracks/6gQUbFwwdYXlKdmqRoWKJe,audio_features,spotify:track:6gQUbFwwdYXlKdmqRoWKJe,0.931,362,120,68,1987-01-01,1987,6gQUbFwwdYXlKdmqRoWKJe,Dude,Dude (Looks Like A Lady),0
Lil Skies,1758703,85,262544,0.547,https://api.spotify.com/v1/audio-analysis/3ZhTT6yjZwpPph5MIJ53XY,0.691,262544.0,0.683,3ZhTT6yjZwpPph5MIJ53XY,0.0,0.0,0.221,-7.335,1.0,0.0954,140.002,4.0,https://api.spotify.com/v1/tracks/3ZhTT6yjZwpPph5MIJ53XY,audio_features,spotify:track:3ZhTT6yjZwpPph5MIJ53XY,0.456,819,281,80,2017-12-12,2017,3ZhTT6yjZwpPph5MIJ53XY,Roses,Red Roses (feat. Landon Cube),0
The Strokes,2458521,76,183440,0.00425,https://api.spotify.com/v1/audio-analysis/7hm4HTk9encxT0LYC0J6oI,0.538,183440.0,0.52,7hm4HTk9encxT0LYC0J6oI,0.0,9.0,0.367,-7.46,1.0,0.0299,106.031,4.0,https://api.spotify.com/v1/tracks/7hm4HTk9encxT0LYC0J6oI,audio_features,spotify:track:7hm4HTk9encxT0LYC0J6oI,0.678,257,106,66,2001-10-08,2001,7hm4HTk9encxT0LYC0J6oI,Someday,Someday,0
Alan Walker,5365789,86,199111,0.303,https://api.spotify.com/v1/audio-analysis/5yFSF6qQA1rcLsQRnBsZgb,0.658,199111.0,0.678,5yFSF6qQA1rcLsQRnBsZgb,0.0,1.0,0.361,-4.407,1.0,0.058,97.976,4.0,https://api.spotify.com/v1/tracks/5yFSF6qQA1rcLsQRnBsZgb,audio_features,spotify:track:5yFSF6qQA1rcLsQRnBsZgb,0.662,29004,11798,81,2017-10-27,2017,5yFSF6qQA1rcLsQRnBsZgb,All Falls Down,All Falls Down (feat. Juliander),0
JAY Z,4280634,82,244693,0.0104,https://api.spotify.com/v1/audio-analysis/7dvd3b2oz7AFgXrPBIIYxR,0.557,244693.0,0.905,7dvd3b2oz7AFgXrPBIIYxR,0.0,11.0,0.111,-4.506,1.0,0.267,160.013,4.0,https://api.spotify.com/v1/tracks/7dvd3b2oz7AFgXrPBIIYxR,audio_features,spotify:track:7dvd3b2oz7AFgXrPBIIYxR,0.799,915,290,57,2004-11-30,2004,7dvd3b2oz7AFgXrPBIIYxR,Dirt Off Your Shoulder,Dirt Off Your Shoulder / Lying From You,0
Five For Fighting,349797,61,244600,0.544,https://api.spotify.com/v1/audio-analysis/0B5KeB25moPkcQUnbDvj3t,0.643,244600.0,0.569,0B5KeB25moPkcQUnbDvj3t,2.17e-05,7.0,0.178,-7.459,1.0,0.0276,120.507,4.0,https://api.spotify.com/v1/tracks/0B5KeB25moPkcQUnbDvj3t,audio_features,spotify:track:0B5KeB25moPkcQUnbDvj3t,0.275,317,124,60,2004-02-03,2004,0B5KeB25moPkcQUnbDvj3t,100 Years,100 Years,0
Sheryl Crow,413622,67,227400,0.0483,https://api.spotify.com/v1/audio-analysis/7gN24J8E0pR3G2nsbhkcjw,0.498,227400.0,0.68,7gN24J8E0pR3G2nsbhkcjw,0.0,2.0,0.169,-5.34,1.0,0.0332,160.043,4.0,https://api.spotify.com/v1/tracks/7gN24J8E0pR3G2nsbhkcjw,audio_features,spotify:track:7gN24J8E0pR3G2nsbhkcjw,0.695,312,77,47,2003-01-01,2003,7gN24J8E0pR3G2nsbhkcjw,The First Cut Is The Deepest,The First Cut Is The Deepest,0
Bishop Briggs,326970,71,230586,0.062,https://api.spotify.com/v1/audio-analysis/2ph6BRhGcUzc2W9wIulG5k,0.524,230587.0,0.805,2ph6BRhGcUzc2W9wIulG5k,0.0,4.0,0.209,-4.08,0.0,0.065,152.044,4.0,https://api.spotify.com/v1/tracks/2ph6BRhGcUzc2W9wIulG5k,audio_features,spotify:track:2ph6BRhGcUzc2W9wIulG5k,0.354,556,112,62,2018-04-20,2018,2ph6BRhGcUzc2W9wIulG5k,White Flag,White Flag,0
Al Green,973456,69,307062,0.214,https://api.spotify.com/v1/audio-analysis/6SMHgPgNkhe9lneNTbgtel,0.822,307063.0,0.457,6SMHgPgNkhe9lneNTbgtel,0.000397,6.0,0.0766,-10.937,1.0,0.235,99.16,4.0,https://api.spotify.com/v1/tracks/6SMHgPgNkhe9lneNTbgtel,audio_features,spotify:track:6SMHgPgNkhe9lneNTbgtel,0.73,330,116,62,1972-10-23,1972,6SMHgPgNkhe9lneNTbgtel,I'm Still In Love With You,Love and Happiness,0
OutKast,998899,76,234000,0.126,https://api.spotify.com/v1/audio-analysis/5z7mYFfhw6N6f23VwrokJD,0.871,234000.0,0.597,5z7mYFfhw6N6f23VwrokJD,0.000115,5.0,0.0638,-4.932,0.0,0.0464,125.999,4.0,https://api.spotify.com/v1/tracks/5z7mYFfhw6N6f23VwrokJD,audio_features,spotify:track:5z7mYFfhw6N6f23VwrokJD,0.635,4263,1766,64,2003,2003,5z7mYFfhw6N6f23VwrokJD,The Way You Move,The Way You Move (feat. Sleepy Brown) - Club Mix,0
Jet,306160,65,213800,0.00148,https://api.spotify.com/v1/audio-analysis/305WCRhhS10XUcH6AEwZk6,0.613,213800.0,0.953,305WCRhhS10XUcH6AEwZk6,0.000582,2.0,0.152,-3.435,1.0,0.0855,105.046,4.0,https://api.spotify.com/v1/tracks/305WCRhhS10XUcH6AEwZk6,audio_features,spotify:track:305WCRhhS10XUcH6AEwZk6,0.537,337,92,74,2003-09-15,2003,305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl,Are You Gonna Be My Girl,0
Eagles,2291802,78,391376,0.00574,https://api.spotify.com/v1/audio-analysis/40riOy7x9W7GXjyGp4pjAv,0.579,391376.0,0.508,40riOy7x9W7GXjyGp4pjAv,0.000494,2.0,0.0575,-9.484,1.0,0.027,147.125,4.0,https://api.spotify.com/v1/tracks/40riOy7x9W7GXjyGp4pjAv,audio_features,spotify:track:40riOy7x9W7GXjyGp4pjAv,0.609,186,103,81,1976,1976,40riOy7x9W7GXjyGp4pjAv,Hotel,Hotel California - Remastered,0
benny blanco,28724,83,191495,0.033,https://api.spotify.com/v1/audio-analysis/5sdb5pMhcK44SSLsj1moUh,0.775,191496.0,0.872,5sdb5pMhcK44SSLsj1moUh,0.0579,6.0,0.298,-4.194,1.0,0.0469,122.994,4.0,https://api.spotify.com/v1/tracks/5sdb5pMhcK44SSLsj1moUh,audio_features,spotify:track:5sdb5pMhcK44SSLsj1moUh,0.379,651,421,84,2018-11-02,2018,5sdb5pMhcK44SSLsj1moUh,With You,I Found You (with Calvin Harris),0
OutKast,998899,76,235213,0.103,https://api.spotify.com/v1/audio-analysis/2PpruBYCo4H7WOBJ7Q2EwM,0.728,235213.0,0.974,2PpruBYCo4H7WOBJ7Q2EwM,0.000532,4.0,0.175,-2.261,0.0,0.0665,79.526,4.0,https://api.spotify.com/v1/tracks/2PpruBYCo4H7WOBJ7Q2EwM,audio_features,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,0.965,13871,5251,73,2003,2003,2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,Hey Ya! - Radio Mix / Club Mix,0
Ludacris,1512164,78,290760,0.119,https://api.spotify.com/v1/audio-analysis/2T8hXV9LUZMDBKR5RALGEa,0.711,290760.0,0.843,2T8hXV9LUZMDBKR5RALGEa,0.0,5.0,0.225,-6.12,0.0,0.393,145.989,4.0,https://api.spotify.com/v1/tracks/2T8hXV9LUZMDBKR5RALGEa,audio_features,spotify:track:2T8hXV9LUZMDBKR5RALGEa,0.683,564,227,46,2003-01-01,2003,2T8hXV9LUZMDBKR5RALGEa,Splash Waterfalls,Splash Waterfalls,0
Bright Eyes,333121,63,188800,0.915,https://api.spotify.com/v1/audio-analysis/5OiaAaIMYlCZONyDBxqk4G,0.468,188800.0,0.201,5OiaAaIMYlCZONyDBxqk4G,8.28e-05,4.0,0.0952,-17.024,1.0,0.0388,94.422,4.0,https://api.spotify.com/v1/tracks/5OiaAaIMYlCZONyDBxqk4G,audio_features,spotify:track:5OiaAaIMYlCZONyDBxqk4G,0.383,248,133,70,2005-01-25,2005,5OiaAaIMYlCZONyDBxqk4G,It's My Life,First Day Of My Life,0
Ying Yang Twins,404247,65,252440,0.0509,https://api.spotify.com/v1/audio-analysis/4Kd0FzFpOgIGxlBl4HXuFn,0.884,252440.0,0.697,4Kd0FzFpOgIGxlBl4HXuFn,0.0,11.0,0.094,-6.022,1.0,0.128,101.965,4.0,https://api.spotify.com/v1/tracks/4Kd0FzFpOgIGxlBl4HXuFn,audio_features,spotify:track:4Kd0FzFpOgIGxlBl4HXuFn,0.322,702,234,63,2003-09-16,2003,4Kd0FzFpOgIGxlBl4HXuFn,Salt Shaker,Salt Shaker,0
Twista,8783257,92,316053,0.369,https://api.spotify.com/v1/audio-analysis/32UioUCnMFsr2UN7SvDyXj,0.569,316053.0,0.744,32UioUCnMFsr2UN7SvDyXj,0.0,2.0,0.256,-5.757,0.0,0.181,145.063,4.0,https://api.spotify.com/v1/tracks/32UioUCnMFsr2UN7SvDyXj,audio_features,spotify:track:32UioUCnMFsr2UN7SvDyXj,0.59,1110,326,58,2004-02-13,2004,32UioUCnMFsr2UN7SvDyXj,Slow Jamz,Slow Jamz,0
Eamon,41528,56,365110,0.0036,https://api.spotify.com/v1/audio-analysis/07OZcJGDIIK1uEzhsYE9Pq,0.736,366493.0,0.901,07OZcJGDIIK1uEzhsYE9Pq,0.000127,10.0,0.0234,-3.88,0.0,0.0434,126.972,4.0,https://api.spotify.com/v1/tracks/07OZcJGDIIK1uEzhsYE9Pq,audio_features,spotify:track:07OZcJGDIIK1uEzhsYE9Pq,0.62,10420,3138,23,2004-07-26,2004,07OZcJGDIIK1uEzhsYE9Pq,F**k It (I Don't Want You Back),F**k It (I Don't Want You Back - F**ked Dub,0
G-Eazy,3555928,86,251466,0.0186,https://api.spotify.com/v1/audio-analysis/40YcuQysJ0KlGQTeGUosTC,0.757,251467.0,0.672,40YcuQysJ0KlGQTeGUosTC,0.0,0.0,0.158,-6.524,0.0,0.0955,111.996,4.0,https://api.spotify.com/v1/tracks/40YcuQysJ0KlGQTeGUosTC,audio_features,spotify:track:40YcuQysJ0KlGQTeGUosTC,0.382,825,234,78,2015-12-04,2015,40YcuQysJ0KlGQTeGUosTC,"Me, Myself And I","Me, Myself & I",0
Kanye West,8783257,92,221226,0.00865,https://api.spotify.com/v1/audio-analysis/4mmkhcEm1Ljy1U9nwtsxUo,0.571,221227.0,0.739,4mmkhcEm1Ljy1U9nwtsxUo,5.21e-06,7.0,0.158,-6.11,1.0,0.247,83.089,4.0,https://api.spotify.com/v1/tracks/4mmkhcEm1Ljy1U9nwtsxUo,audio_features,spotify:track:4mmkhcEm1Ljy1U9nwtsxUo,0.66,917,351,65,2004-02-10,2004,4mmkhcEm1Ljy1U9nwtsxUo,Through The Wire,Through The Wire,0
Baby Bash,346531,66,239026,0.657,https://api.spotify.com/v1/audio-analysis/6Nq5lE0CeOAAAqN4qhkbZU,0.701,239027.0,0.75,6Nq5lE0CeOAAAqN4qhkbZU,3.13e-06,5.0,0.0845,-3.191,0.0,0.274,82.531,4.0,https://api.spotify.com/v1/tracks/6Nq5lE0CeOAAAqN4qhkbZU,audio_features,spotify:track:6Nq5lE0CeOAAAqN4qhkbZU,0.515,597,161,70,2003-01-01,2003,6Nq5lE0CeOAAAqN4qhkbZU,Suga Suga,Suga Suga,0
Gigolo Y La Exce,120631,67,227220,0.39,https://api.spotify.com/v1/audio-analysis/3iDPALl8BoUbuXZgy6EOWY,0.714,227221.0,0.624,3iDPALl8BoUbuXZgy6EOWY,0.0,5.0,0.12,-5.413,0.0,0.0651,140.984,4.0,https://api.spotify.com/v1/tracks/3iDPALl8BoUbuXZgy6EOWY,audio_features,spotify:track:3iDPALl8BoUbuXZgy6EOWY,0.5,472,187,69,2017-08-17,2017,3iDPALl8BoUbuXZgy6EOWY,Gigolo,Sexto Sentido (feat. Bad Bunny),0
Avant,598556,61,263506,0.277,https://api.spotify.com/v1/audio-analysis/6cR1U61DMpYbS2TtNTlSvo,0.75,263507.0,0.391,6cR1U61DMpYbS2TtNTlSvo,5.99e-06,8.0,0.0759,-7.087,0.0,0.0831,146.191,4.0,https://api.spotify.com/v1/tracks/6cR1U61DMpYbS2TtNTlSvo,audio_features,spotify:track:6cR1U61DMpYbS2TtNTlSvo,0.711,317,154,59,2003-01-01,2003,6cR1U61DMpYbS2TtNTlSvo,Read Your Mind,Read Your Mind,0
Alicia Keys,5462817,79,366733,0.589,https://api.spotify.com/v1/audio-analysis/6LGwYMXXgURfaequXipzHx,0.263,366733.0,0.663,6LGwYMXXgURfaequXipzHx,0.00451,9.0,0.342,-8.264,1.0,0.19,167.271,4.0,https://api.spotify.com/v1/tracks/6LGwYMXXgURfaequXipzHx,audio_features,spotify:track:6LGwYMXXgURfaequXipzHx,0.25,754,256,59,2003-12-02,2003,6LGwYMXXgURfaequXipzHx,You Don't Know My Name,You Don't Know My Name,0
Santana,923867,72,274360,0.136,https://api.spotify.com/v1/audio-analysis/43LdgobPlcCc5g9Kmactvy,0.495,274360.0,0.894,43LdgobPlcCc5g9Kmactvy,0.0,10.0,0.106,-4.89,1.0,0.102,168.062,4.0,https://api.spotify.com/v1/tracks/43LdgobPlcCc5g9Kmactvy,audio_features,spotify:track:43LdgobPlcCc5g9Kmactvy,0.777,554,131,50,2002-09-30,2002,43LdgobPlcCc5g9Kmactvy,Why Don't You & I,Why Don't You & I (feat. Chad Kroeger),0
Kendrick Lamar,11295135,91,177000,0.000282,https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS,0.908,177000.0,0.621,7KXjTSCq5nL1LoYtL7XAwS,5.39e-05,1.0,0.0958,-6.638,0.0,0.102,150.011,4.0,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS,audio_features,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,0.421,827,221,85,2017-04-14,2017,7KXjTSCq5nL1LoYtL7XAwS,Damn!,HUMBLE.,0
Evanescence,2028282,73,235893,0.00895,https://api.spotify.com/v1/audio-analysis/0COqiPhxzoWICwFCS4eZcp,0.316,235893.0,0.945,0COqiPhxzoWICwFCS4eZcp,1.85e-06,4.0,0.396,-3.169,0.0,0.124,189.931,4.0,https://api.spotify.com/v1/tracks/0COqiPhxzoWICwFCS4eZcp,audio_features,spotify:track:0COqiPhxzoWICwFCS4eZcp,0.32,416,135,77,2003-01-01,2003,0COqiPhxzoWICwFCS4eZcp,Fallen,Bring Me To Life,0
Ludacris,1512164,78,213760,0.358,https://api.spotify.com/v1/audio-analysis/2CtCwQhY0ZLvr8L2l8Bo6e,0.745,213760.0,0.841,2CtCwQhY0ZLvr8L2l8Bo6e,0.0,6.0,0.111,-4.774,1.0,0.357,97.909,4.0,https://api.spotify.com/v1/tracks/2CtCwQhY0ZLvr8L2l8Bo6e,audio_features,spotify:track:2CtCwQhY0ZLvr8L2l8Bo6e,0.767,747,243,57,2003-01-01,2003,2CtCwQhY0ZLvr8L2l8Bo6e,Stand Up,Stand Up,0
Ying Yang Twins,242675,65,334066,0.0301,https://api.spotify.com/v1/audio-analysis/0r2Bul2NuCViraT2zX1l5j,0.521,334067.0,0.625,0r2Bul2NuCViraT2zX1l5j,0.0,1.0,0.121,-7.47,1.0,0.067,101.019,4.0,https://api.spotify.com/v1/tracks/0r2Bul2NuCViraT2zX1l5j,audio_features,spotify:track:0r2Bul2NuCViraT2zX1l5j,0.136,648,258,71,2002-10-29,2002,0r2Bul2NuCViraT2zX1l5j,Get Low,Get Low,0
Jagged Edge,812803,65,270880,0.573,https://api.spotify.com/v1/audio-analysis/06ZDLodo1UDVavc3MXREZ3,0.67,270880.0,0.616,06ZDLodo1UDVavc3MXREZ3,0.0,10.0,0.0535,-6.123,1.0,0.225,120.129,4.0,https://api.spotify.com/v1/tracks/06ZDLodo1UDVavc3MXREZ3,audio_features,spotify:track:06ZDLodo1UDVavc3MXREZ3,0.523,361,147,54,2003-10-07,2003,06ZDLodo1UDVavc3MXREZ3,Walked Outta Heaven,Walked Outta Heaven,0
6ix9ine,2851372,89,135739,,,,,,,,,,,,,,,,,,,400,173,0,2018-11-27,2018,4m5Cd9kAbIxg6t9sMrQWtk,Baby Boy,TIC TOC (feat. Lil Baby),0
Kelis,240995,65,182626,0.00862,https://api.spotify.com/v1/audio-analysis/2s0ouHqJebHfiQ6C1GUFJd,0.891,182627.0,0.77,2s0ouHqJebHfiQ6C1GUFJd,0.0315,1.0,0.155,-6.124,1.0,0.0439,112.997,4.0,https://api.spotify.com/v1/tracks/2s0ouHqJebHfiQ6C1GUFJd,audio_features,spotify:track:2s0ouHqJebHfiQ6C1GUFJd,0.819,5102,1663,56,2003-12-09,2003,2s0ouHqJebHfiQ6C1GUFJd,Milkshake,Milkshake - Radio Mix,0
R. Kelly,1729468,74,432146,0.2,https://api.spotify.com/v1/audio-analysis/7lrAsaTw9CTh5uSr0fvHOd,0.775,432147.0,0.53,7lrAsaTw9CTh5uSr0fvHOd,0.0,1.0,0.231,-6.564,0.0,0.119,94.985,4.0,https://api.spotify.com/v1/tracks/7lrAsaTw9CTh5uSr0fvHOd,audio_features,spotify:track:7lrAsaTw9CTh5uSr0fvHOd,0.775,1523,325,48,2003,2003,7lrAsaTw9CTh5uSr0fvHOd,Step In The Name Of Love,Step In the Name of Love - Remix,0
Gary Clark Jr.,461383,64,324786,0.00207,https://api.spotify.com/v1/audio-analysis/2NTDt9Fiqp5wTBM6cLO6Bu,0.515,324787.0,0.752,2NTDt9Fiqp5wTBM6cLO6Bu,2.5e-06,9.0,0.129,-1.853,0.0,0.0336,83.541,4.0,https://api.spotify.com/v1/tracks/2NTDt9Fiqp5wTBM6cLO6Bu,audio_features,spotify:track:2NTDt9Fiqp5wTBM6cLO6Bu,0.503,178,86,57,2012-10-22,2012,2NTDt9Fiqp5wTBM6cLO6Bu,Bright Lights,Bright Lights,0
Trapt,502406,63,285569,0.000172,https://api.spotify.com/v1/audio-analysis/1AEYT6VxrxXPMoQUxsY0E4,0.492,285570.0,0.896,1AEYT6VxrxXPMoQUxsY0E4,2.78e-06,4.0,0.189,-5.819,0.0,0.117,184.981,4.0,https://api.spotify.com/v1/tracks/1AEYT6VxrxXPMoQUxsY0E4,audio_features,spotify:track:1AEYT6VxrxXPMoQUxsY0E4,0.534,431,106,72,2002-11-05,2002,1AEYT6VxrxXPMoQUxsY0E4,Headstrong,Headstrong,0
Chingy,339373,63,314400,0.0893,https://api.spotify.com/v1/audio-analysis/0FmCLEHfINGqwlyzvklNqy,0.81,314352.0,0.791,0FmCLEHfINGqwlyzvklNqy,0.0,7.0,0.0838,-5.909,1.0,0.181,153.067,4.0,https://api.spotify.com/v1/tracks/0FmCLEHfINGqwlyzvklNqy,audio_features,spotify:track:0FmCLEHfINGqwlyzvklNqy,0.948,1129,394,61,2003-01-01,2003,0FmCLEHfINGqwlyzvklNqy,Holidae In,Holidae In,0
Staind,1093789,67,243573,0.012,https://api.spotify.com/v1/audio-analysis/6FOpPA0a80RuBqqgDozvja,0.407,243573.0,0.896,6FOpPA0a80RuBqqgDozvja,0.0,6.0,0.196,-2.935,1.0,0.063,138.697,3.0,https://api.spotify.com/v1/tracks/6FOpPA0a80RuBqqgDozvja,audio_features,spotify:track:6FOpPA0a80RuBqqgDozvja,0.156,256,87,64,2003-05-13,2003,6FOpPA0a80RuBqqgDozvja,So Far Away,So Far Away,0
Maroon 5,14374774,90,173693,0.0563,https://api.spotify.com/v1/audio-analysis/4V9JDRqKjN8F2HWdlEDxvI,0.666,173693.0,0.892,4V9JDRqKjN8F2HWdlEDxvI,0.0,1.0,0.0493,-4.793,0.0,0.0482,149.902,4.0,https://api.spotify.com/v1/tracks/4V9JDRqKjN8F2HWdlEDxvI,audio_features,spotify:track:4V9JDRqKjN8F2HWdlEDxvI,0.967,434,149,64,2002,2002,4V9JDRqKjN8F2HWdlEDxvI,Harder To Breathe,Harder To Breathe,0
Murphy Lee,61253,57,295173,0.152,https://api.spotify.com/v1/audio-analysis/4TJduXYW1Pg96EDNnfiwxJ,0.721,295173.0,0.726,4TJduXYW1Pg96EDNnfiwxJ,0.0,10.0,0.163,-7.062,0.0,0.272,87.655,4.0,https://api.spotify.com/v1/tracks/4TJduXYW1Pg96EDNnfiwxJ,audio_features,spotify:track:4TJduXYW1Pg96EDNnfiwxJ,0.885,1222,364,63,2003-01-01,2003,4TJduXYW1Pg96EDNnfiwxJ,Shake Ya Tailfeather,Shake Ya Tailfeather - Radio,0
Chingy,339373,63,250746,0.15,https://api.spotify.com/v1/audio-analysis/0l3GEbH3CviUytD6iX4wzg,0.866,249800.0,0.749,0l3GEbH3CviUytD6iX4wzg,0.0,2.0,0.0591,-3.977,1.0,0.253,92.077,4.0,https://api.spotify.com/v1/tracks/0l3GEbH3CviUytD6iX4wzg,audio_features,spotify:track:0l3GEbH3CviUytD6iX4wzg,0.891,897,253,70,2003-01-01,2003,0l3GEbH3CviUytD6iX4wzg,Right Thurr,Right Thurr,0
Train,2470845,76,242200,0.0746,https://api.spotify.com/v1/audio-analysis/0E29BKKGCJHcb7b9oIWgGB,0.454,242200.0,0.839,0E29BKKGCJHcb7b9oIWgGB,0.0,3.0,0.279,-5.368,1.0,0.0441,166.166,4.0,https://api.spotify.com/v1/tracks/0E29BKKGCJHcb7b9oIWgGB,audio_features,spotify:track:0E29BKKGCJHcb7b9oIWgGB,0.529,350,119,53,2003-06-03,2003,0E29BKKGCJHcb7b9oIWgGB,Calling All Angels,Calling All Angels,0
Ariana Grande,20731820,96,244453,0.0162,https://api.spotify.com/v1/audio-analysis/2meEiZKWkiN28gITzFwQo5,0.623,244453.0,0.734,2meEiZKWkiN28gITzFwQo5,1.9e-06,9.0,0.145,-5.95,1.0,0.107,107.853,4.0,https://api.spotify.com/v1/tracks/2meEiZKWkiN28gITzFwQo5,audio_features,spotify:track:2meEiZKWkiN28gITzFwQo5,0.372,563,126,81,2016-05-20,2016,2meEiZKWkiN28gITzFwQo5,Into You,Into You,0
The Black Eyed Peas,3017858,79,272533,0.104,https://api.spotify.com/v1/audio-analysis/3CNqo3gYrfexdrtjFmC9he,0.835,272533.0,0.706,3CNqo3gYrfexdrtjFmC9he,0.0,5.0,0.137,-3.219,1.0,0.193,94.086,4.0,https://api.spotify.com/v1/tracks/3CNqo3gYrfexdrtjFmC9he,audio_features,spotify:track:3CNqo3gYrfexdrtjFmC9he,0.843,781,298,69,2003,2003,3CNqo3gYrfexdrtjFmC9he,Where Is The Love?,Where Is The Love?,0
Beyoncé,16503025,87,236133,0.00249,https://api.spotify.com/v1/audio-analysis/5IVuqXILoxVWvWEPm82Jxr,0.646,236133.0,0.77,5IVuqXILoxVWvWEPm82Jxr,0.0,2.0,0.0715,-6.596,0.0,0.226,99.165,4.0,https://api.spotify.com/v1/tracks/5IVuqXILoxVWvWEPm82Jxr,audio_features,spotify:track:5IVuqXILoxVWvWEPm82Jxr,0.681,930,249,76,2003-06-24,2003,5IVuqXILoxVWvWEPm82Jxr,Crazy In Love,Crazy In Love,0
